"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2019-06-08 00:00:00",13.259961128234863,13.259961128234863
"2019-06-11 00:00:00",12.625836372375488,12.625836372375488
"2019-06-14 00:00:00",12.884317398071289,12.884317398071289
"2019-06-17 00:00:00",12.202533721923828,12.202533721923828
"2019-06-20 00:00:00",11.191020011901855,11.191020011901855
"2019-06-23 00:00:00",13.414697647094727,13.414697647094727
"2019-06-26 00:00:00",13.144879341125488,13.144879341125488
"2019-06-29 00:00:00",14.151084899902344,14.151084899902344
"2019-07-02 00:00:00",12.463321685791016,12.463321685791016
"2019-07-05 00:00:00",17.205514907836914,17.205514907836914
"2019-07-08 00:00:00",16.70412826538086,16.70412826538086
"2019-07-11 00:00:00",15.704360961914062,15.704360961914062
"2019-07-14 00:00:00",14.952284812927246,14.952284812927246
"2019-07-17 00:00:00",16.39740753173828,16.39740753173828
"2019-07-20 00:00:00",20.464202880859375,20.464202880859375
"2019-07-23 00:00:00",20.79315185546875,20.79315185546875
"2019-07-26 00:00:00",21.29203987121582,21.29203987121582
"2019-07-29 00:00:00",22.61098861694336,22.61098861694336
"2019-08-01 00:00:00",21.611209869384766,21.611209869384766
"2019-08-04 00:00:00",21.00754165649414,21.00754165649414
"2019-08-07 00:00:00",21.501985549926758,21.501985549926758
"2019-08-10 00:00:00",19.973880767822266,19.973880767822266
"2019-08-13 00:00:00",17.221759796142578,17.221759796142578
"2019-08-16 00:00:00",18.19658660888672,18.19658660888672
"2019-08-19 00:00:00",19.981643676757812,19.981643676757812
"2019-08-22 00:00:00",19.635866165161133,19.635866165161133
"2019-08-25 00:00:00",21.52794647216797,21.52794647216797
"2019-08-28 00:00:00",21.116674423217773,21.116674423217773
"2019-08-31 00:00:00",22.98594093322754,22.98594093322754
"2019-09-03 00:00:00",22.617477416992188,22.617477416992188
"2019-09-06 00:00:00",23.103343963623047,23.103343963623047
"2019-09-09 00:00:00",24.650869369506836,24.650869369506836
"2019-09-12 00:00:00",24.193199157714844,24.193199157714844
"2019-09-15 00:00:00",24.33110237121582,24.33110237121582
"2019-09-18 00:00:00",24.882476806640625,24.882476806640625
"2019-09-21 00:00:00",24.56658172607422,24.56658172607422
"2019-09-24 00:00:00",23.41999053955078,23.41999053955078
"2019-09-27 00:00:00",23.42799949645996,23.42799949645996
"2019-09-30 00:00:00",23.055280685424805,23.055280685424805
"2019-10-03 00:00:00",24.473791122436523,24.473791122436523
"2019-10-06 00:00:00",24.529239654541016,24.529239654541016
"2019-10-09 00:00:00",25.033205032348633,25.033205032348633
"2019-10-12 00:00:00",25.103113174438477,25.103113174438477
